Unnamed: 0,id,doy,dem,slope,lst,pop,wv,landcover,avp,dpt,mr,rh,sh,vpd,AVP,DPT,MR,RH,SH,VPD,year,month,day
110090,54925,165,156.80664,0.118896484,24.449951,3.6582031,2.012,12,15.24145923,13.27874908,9.499105,58.02697232,9.409721,11.02470394,14.27003836,12.27348034,9.097236,49,9.015222,14.85248891,2003,6,15
94746,54832,5,20.955078,0.06274414,-4.3999023,42.946045,0.3485,13,1.833686072,-15.53232485,1.127679,43.58393855,1.126409,2.373565804,1.608793152,-17.10183486,0.972524,39,0.971579,2.516317494,2003,1,6
124754,58017,265,44.511963,0.03955078,21.399902,28.007324,0.368,13,17.1772082,15.12416166,10.726348,69.09115785,10.612515,7.684450995,18.00725157,15.85985498,11.288099,82,11.1621,3.95281132,2003,9,23
120770,58003,167,46.851807,0.02758789,26.600098,54.860107,2.2035,13,16.75293917,14.73595899,10.456958,42.44011523,10.348742,22.72136263,18.54242613,16.31853552,11.708964,52,11.573451,17.11608566,2003,6,17
23300,53890,204,282.68042,1.9189453,28.100098,3.5998535,1.965,12,28.85094602,23.44473864,18.229689,87.8780149,17.903317,3.979729609,29.9531499,24.06711604,19.659181,84,19.280149,5.705361886,2003,7,24
66280,54624,246,5.218506,0.018310547,19,8.137207,0.353,13,20.67910516,18.04099617,12.958675,90.84503547,12.792896,2.083949588,23.65514795,20.19621577,14.872751,94,14.654794,1.509903061,2003,9,4
102871,54904,120,51.93286,0.057617188,24.600098,21.75708,1.658,12,14.88850056,12.92019806,9.275846,54.65386159,9.190595,12.35294245,15.53818816,13.57456557,9.787989,56,9.693113,12.20857641,2003,5,1
29017,53984,182,83.33032,0.03540039,22.399902,0.26904297,1.846,12,22.76318341,19.57650083,14.294688,82.04355445,14.09323,4.982059421,23.02595822,19.76125297,14.6966,84,14.483738,4.385896805,2003,7,2
56453,54540,183,17.473389,0.34375,20.550049,2.6584473,2.8355,12,22.51144684,19.39774539,14.133012,74.76256801,13.936054,7.599138497,23.59470533,20.15487512,14.997567,83,14.775964,4.832650489,2003,7,3
76958,54719,142,12.594238,0.020507812,21.199951,2.5231934,0.3505,12,16.27768412,14.29069417,10.155467,56.60897852,10.05337,12.47691373,18.31286462,16.12323068,11.507578,66,11.37666,9.433899955,2003,5,23
122557,58008,191,55.802734,0.019042969,22.899902,9.165039,1.8195,12,22.56588983,19.43655294,14.167971,79.51497415,13.970044,5.81353187,25.51496431,21.42506195,16.288398,84,16.027338,4.859993202,2003,7,11
10427,53691,271,74.43579,0.103271484,16.449951,29.795654,0.61866665,13,14.02087173,12.0059302,8.72771,73.95677838,8.652196,4.937325257,14.85060516,12.88125843,9.26025,72,9.175285,5.77523534,2003,9,29
113922,57081,53,135.41992,0.19970703,3.6000977,2.791748,0.843,12,7.064667237,2.012618001,4.36721,75.90992468,4.348221,2.241977799,7.302479039,2.477310761,4.562007,82,4.54129,1.602983204,2003,2,23
104145,54908,294,59.65039,0.03857422,11.800049,12.241455,0.59,13,5.546713034,-1.330064519,3.423682,47.99578659,3.412,6.009953558,6.172261884,0.135279112,3.792962,48,3.778629,6.686617041,2003,10,22
80514,54734,83,13.616211,0.1328125,12.649902,2.3041992,0.979,12,9.993764939,6.969885763,6.195946,55.41058275,6.157793,8.042076671,7.988487059,3.746438894,4.94284,52,4.918528,7.373988054,2003,3,25
80136,54732,70,5.6445312,0.037841797,2.5500488,0.41503906,0.403,13,6.065044692,-0.106230164,3.745546,79.43965332,3.731569,1.569737736,6.235518478,0.276026751,3.774637,71,3.760443,2.546901913,2003,3,12
110770,54929,95,109.49658,1.5205078,17,76.46045,0.6435,13,9.173772095,5.727789179,5.682921,56.43540064,5.650808,7.081578254,6.644068401,1.155716984,4.156703,38,4.139497,10.84032213,2003,4,6
78952,54729,276,11.121338,0.012695313,12.949951,2.1499023,0.12066667,12,10.46235961,7.639794286,6.489497,58.80036731,6.447655,7.330657831,11.75181701,9.355121712,7.200917,76,7.149434,3.711100108,2003,10,4
112939,54940,143,137.65991,1.1921387,22.899902,45.66626,1.5095,13,15.87802074,13.90730375,9.902152,85.60365052,9.805061,2.670277894,15.98937631,14.01497132,10.169551,79,10.067173,4.250340537,2003,5,24
115848,57087,207,105.64917,0.16625977,26.850098,3.744873,5.189,12,34.53609541,26.4571949,21.948652,75.43117349,21.477256,11.24881528,31.34846471,24.82685898,20.277441,67,19.874438,15.44028859,2003,7,27
127060,58027,71,42.63867,0.8930664,9.899902,3.5549316,0.9825,13,8.143611413,4.019989268,5.039592,72.66493956,5.014322,3.063459648,9.169171494,5.720547816,5.599742,81,5.568559,2.150793313,2003,3,13
70455,54701,113,38.825684,0.05102539,14.850098,17.074707,0.8215,13,12.48171518,10.25369924,7.757667,58.32132842,7.697949,8.919915267,14.88319665,12.91475326,9.331396,74,9.245126,5.229231256,2003,4,24
69681,54645,57,4.2402344,0.045166016,0.25,16.537598,0.4265,13,4.146213101,-5.2326931,2.555678,68.42985804,2.549163,1.912857047,4.370362875,-4.535962197,2.655746,67,2.648712,2.152566789,2003,2,27
118870,57098,363,61.12671,0.045654297,3.3500977,13.930176,0.8165,13,5.48391183,-1.485170746,3.384707,73.22510262,3.37329,2.005202741,6.105801925,-0.013980776,3.742631,80,3.728676,1.526450481,2003,12,30
74554,54712,264,20.577393,0.015136719,21,7.925293,1.7373333,13,14.16449827,12.16066004,8.818382,56.10061427,8.741298,11.08388529,14.61260069,12.63467511,9.10784,61,9.025636,9.342482407,2003,9,22
11167,53694,294,126.1333,0.4248047,14.300049,11.323975,0.4255,13,6.78876717,1.455806986,4.195505000000001,53.6,4.177976,5.874116203,5.793768143,-0.734632047,3.592749,34,3.579888,11.2467264,2004,10,21
64464,54619,272,6.387451,0.08227539,21.100098,28.597412,2.406,13,19.91623744,17.44477552,12.471035,70.6,12.317424,8.310015741,20.48857261,17.89391887,12.825212,78,12.662809,5.778828171,2004,9,29
110184,54929,295,109.49658,1.5205078,15.050049,49.00659,0.418,13,6.672918754,1.216008759,4.123435,42.8,4.106502,8.917290927,6.390549576,0.615694022,3.945496,45,3.929990000000001,7.810671705,2004,10,22
56394,54541,37,25.980957,0.10888672,-1.0500488,20.276611,0.365,13,1.847215564,-15.44349899,1.136014,32.6,1.134725,3.824962822,1.616252068,-17.04671772,0.985952,32,0.984981,3.434535644,2004,2,7
54716,54533,193,11.540283,0.17773438,25.050049,31.960205,1.061,13,20.69811938,18.05560837,12.970839,71.4,12.80475,8.308479948,24.28566348,20.62202831,15.430312,79,15.195836,6.455682697,2004,7,12
17035,53791,130,70.53638,0.19067383,17.449951,4.343994,1.5473334,12,16.04927848,14.07261683,10.010674,54.8,9.911454,13.21637936,17.9772016,15.83374627,11.38365,71,11.255521,7.342800654,2004,5,10
26909,53979,329,117.19751,0.17797852,1.4499512,7.781006,0.466,12,2.947919228,-9.649851863,1.814908,44.3,1.811621,3.704981899,5.53224675,-1.36565463,3.375515,73,3.36416,2.046173456,2004,11,25
59907,54607,308,47.599365,0.052978516,8.550049,5.5026855,0.2735,12,7.954495614,3.685870107,4.921634,62.7,4.89753,4.728070647,9.444500791,6.148365856,5.859223,78,5.825092,2.663833556,2004,11,4
114672,57085,99,251.26562,0.5605469,15.300049,25.658936,0.3855,13,9.176008972,5.731308873,5.68432,48.6,5.652191,9.722659114,7.175370596,2.230632816,4.594618,40,4.573604,10.76305589,2004,4,9
52895,54528,161,5.4902344,0.068115234,34.399902,58.19287,2.1935,13,14.57723096,12.59772898,9.079088,33.3,8.997399999999999,29.17370344,15.27032226,13.30774495,9.516433,39,9.426723999999998,23.8843502,2004,6,10
14200,53782,150,745.4829,1.0371094,25.050049,5.197998,0.55,12,6.041882554,-0.158900325,3.731156,34.5,3.717287,11.47080421,6.711563169,1.296407321,4.5182850000000006,27,4.497962,18.1460782,2004,5,30
13429,53780,65,1051.854,0.8569336,-0.8000488,15.69165,0.121,12,0.833064443,-24.67951241,0.511811,19.1,0.511549,3.520194543,0.720298642,-26.2862276,0.4948249999999999,18,0.49458,3.281360482,2004,3,6
128719,58036,191,25.999756,0.21533203,25.050049,3.480957,0.812,12,29.43473291,23.77692693,18.609595,88.4,18.269605,3.868862886,26.89184097,22.2851751,17.184607,80,16.894285,6.722960243,2004,7,10
22844,53889,225,328.63892,2.163086,20,6.5805664,3.0385,12,15.09115357,13.12696546,9.404012,77.5,9.316400000000002,4.379673013,18.9292717,16.64289476,12.273323,81,12.124515,4.440199534,2004,8,13
75104,54715,134,19.114258,0.017089844,17.550049,2.1728516,0.1865,12,12.15472009,9.857029851,7.551964000000001,51,7.495360000000001,11.65949578,13.70723032,11.66312678,8.554634,64,8.482073,7.710317056,2004,5,14
77744,54726,265,12.615234,0.010253906,19.5,3.307129,1.0585,12,10.65586626,7.908725357,6.6108,52.1,6.567384,9.804145579,14.63122695,12.65409988,9.08593,78,9.004119999999999,4.126756321,2004,9,22
21262,53884,74,885.6782,0.70874023,13.25,43.02173,0.701,13,7.46357666,2.784544245,4.615637,53.4,4.59443,6.512649864,7.576321953,2.996089514,5.232202,53,5.204969,6.718625128,2004,3,15
11209,53694,311,126.1333,0.4248047,5.25,11.323975,0.8145,13,8.102390188,3.947751617,5.013877,70.2,4.988864,3.431877097,7.5108184,2.873526563,4.709228,75,4.687156,2.503606133,2004,11,7
56399,54541,70,25.980957,0.10888672,3,20.276611,0.2845,13,3.195582705,-8.620036189,1.967867,34.4,1.964002,6.101714129,2.882950534,-9.932751794,1.768496,30,1.765374,6.72688458,2004,3,11
89689,54818,277,97.03003,1.875,17.899902,2.5029297,1.0656667,12,10.37278234,7.513811366,6.43336,60,6.392237000000001,6.922212171,9.06130069,5.549831259,5.584819,48,5.553802,9.816409081,2004,10,4
100475,54857,284,63.17505,0.5510254,18.449951,142.24707,1.325,13,14.59400583,12.61526133,9.089688,67.6,9.00781,6.980244801,13.1752957,11.06560053,8.235612999999999,55,8.168342,10.77978739,2004,10,11
99980,54853,175,33.30493,0.55029297,24.550049,78.36987,1.37,13,23.77348552,20.27688688,14.944375,93.7,14.724329,1.60831201,24.99587609,21.09020204,16.030748000000003,89,15.777817,3.089377943,2004,6,24
40786,54430,217,356.70312,2.5061035,23.899902,1.494873,1.439,12,15.39542795,13.43287112,9.596545,59.3,9.505327,10.5487952,15.80252494,13.83392955,10.212720999999998,58,10.109475,11.44320771,2004,8,5
114534,57085,306,251.26562,0.5605469,17.149902,25.658936,0.703,13,7.663580307,3.157908376,4.740266,51.6,4.7179020000000005,7.188700276,5.62723097,-1.133465647,3.570403,35,3.557701,10.4505718,2004,11,2
125565,58022,247,49.34326,0.072021484,25.300049,5.6481934,1.593,13,21.94225686,18.98700994,13.767757,73.5,13.58078,7.922808069,23.02258248,19.75889131,14.585134,74,14.375466,8.089015464,2004,9,4
79854,54732,186,5.6445312,0.037841797,29.5,0.47314453,3.266,13,25.41143805,21.35875791,16.000504,75.2,15.748518999999998,8.372941694,22.488749,19.38154178,14.362014,71,14.158667,9.185545365,2004,7,5
117159,57093,113,74.66016,0.11743164,14.300049,18.03125,0.3725,13,6.633403066,1.1333697,4.098856,40.2,4.082124,9.859427966,9.692240924,6.523993487,6.02402,52,5.987948,8.94668393,2004,4,23
82900,54755,345,144.37183,1.7062988,3.0500488,4.7617188,0.3975,12,7.102795277,2.088045375,4.390947,74.3,4.37175,2.452901854,6.367501492,0.565662025,3.914082,72,3.898821,2.47625058,2004,12,11
74475,54713,213,16.296387,0.051757812,23.399902,27.639404,3.0766666,13,23.75244933,20.26257222,14.930834,75.6,14.711184,7.684081406,24.12226988,20.5126216,15.283354,78,15.053289,6.803717145,2004,8,1
18077,53795,102,129.46655,0.4399414,15.350098,15.916016,0.969,13,14.97890721,13.01274452,9.333016,68.9,9.246716,6.758812519,14.99228317,13.02639527,9.512065,70,9.422438,6.425264214,2004,4,12
61435,54611,103,41.375977,0.3022461,19,14.901855,0.763,13,6.873806775,1.629535929,4.248419,35.4,4.230446,12.56607756,12.4697053,10.23929342,7.753222,62,7.693572,7.642722604,2004,4,13
11226,53694,356,126.1333,0.4248047,-8.300049,11.323975,0.5565,13,3.246737242,-8.416231537,1.999469,81,1.995479,0.762701848,3.74170498,-6.579506911,2.294512,88,2.28926,0.510232497,2004,12,22
54033,54531,228,44.23413,0.32763672,18.949951,8.416992,0.265,13,17.97758616,15.83408063,11.235174,73.1,11.110347,6.619957386,18.48360165,16.26869268,11.648652,73,11.514523,6.836400609,2004,8,16
31055,53991,208,83.21777,0.7980957,28.199951,18.684082,1.338,13,29.87906684,24.02591794,18.899053,85.9,18.548504,4.895183455,24.0996011,20.4973915,15.428948,77,15.194512,7.198582147,2004,7,27
124778,58020,207,35.82617,0.099609375,25.949951,22.462646,1.346,13,32.68453248,25.5270916,20.73271,79.5,20.311595,8.447516441,33.63016684,26.00771463,21.649356,82,21.190593,7.382231746,2004,7,26
13294,53780,293,1051.854,0.8569336,9.899902,15.69165,0.8015,12,7.720561846,3.262701289,4.775782,65,4.753082,4.160474145,7.697576069,3.22051155,5.370329,68,5.341643,3.622388738,2004,10,20
121429,58006,85,47.66162,0.022705078,9.550049,5.138672,0.28933334,12,8.653060981,4.88704071,5.357575,58.4,5.329025000000001,6.159512681,9.453197041,6.161697949,5.845428,75,5.811457,3.15106568,2004,3,26
128291,58035,93,28.898438,0.022216797,8.350098,30.35498,0.46333334,13,5.187908623,-2.238169734,3.201072,53.9,3.190858,4.443428159,6.20894321,0.217050987,3.79763,62,3.783263,3.805481323,2004,4,3
12562,53698,2,104.44702,0.38964844,3.3000488,26.557861,0.39433333,13,3.471761262,-7.552354558,2.138525,57.4,2.133961,2.576128575,2.349310264,-12.49954659,1.442519,31,1.440441,5.229109942,2004,1,3
98418,54848,53,94.52637,0.16040039,4.75,41.161377,0.4065,13,4.700471639,-3.565628433,2.898909,49.2,2.89053,4.84747702,4.767211754,-3.376841727,2.942018,57,2.933388,3.596317639,2004,2,23
86981,54809,145,42.47998,0.044433594,20.399902,10.0896,0.411,12,16.67116936,14.6601476,10.405065,67.1,10.297914,8.188347393,18.12450654,15.9613661,11.459978,69,11.330135,8.142894241,2004,5,25
11298,53694,66,126.1333,0.4248047,3.1000977,11.323975,0.24533333,13,2.757816941,-10.49403292,1.697551,32.2,1.694674,5.80862163,1.918722343,-14.98347465,1.177513,22,1.176128,6.802742854,2004,3,7
52120,54526,63,4.854492,0.029541016,1.3999023,16.671387,0.3525,13,3.815371465,-6.324884796,2.35098,57.1,2.345466,2.864197005,4.227532588,-4.976138808,2.606791,55,2.600013,3.458890299,2004,3,4
13397,53780,35,1051.854,0.8569336,-6.3999023,15.69165,0.18333334,12,0.980551166,-22.85034472,0.60251,31.9,0.602148,2.089913227,0.844850227,-24.52306204,0.583821,29,0.5834809999999999,2.068426417,2004,2,5
59917,54607,347,47.599365,0.052978516,-3.6499023,5.5026855,0.50333333,12,4.37745488,-4.514440918,2.698831,69.7,2.691567,1.903390002,4.302452816,-4.743627943,2.636976,73,2.63004,1.591318165,2004,12,13
109290,54923,149,198.37402,0.41455078,25.649902,51.59546,2.218,13,19.84451891,17.38769684,12.425229,67.7,12.272738,9.464943363,20.65497111,18.02243244,13.30107,68,13.126474,9.719986405,2004,5,29
123706,58015,211,46.6333,0.033203125,24.649902,10.052734,3.2405,12,31.08008574,24.68305931,19.682759,88.8,19.302826,3.916053621,31.73607549,25.03265364,20.33126,89,19.926137,3.922436296,2004,7,30
57282,54596,215,48.02466,0.104003906,26.899902,1.9978027,3.614,13,22.0364145,19.05559629,13.82815,61.7,13.63954,13.65505814,27.24596731,22.50014163,17.514447,83,17.212972,5.580499329,2004,8,3
6541,53596,278,54.567383,0.111328125,17.850098,12.823975,0.9825,13,12.43548327,10.19817696,7.728576,62.4,7.669302999999999,7.508751597,12.27051135,9.998558145,7.614913,65,7.557364,6.60719842,2004,10,5
59901,54607,330,47.599365,0.052978516,2.4499512,5.5026855,0.337,12,2.237991565,-13.10000903,1.376869,32.2,1.374976,4.721343956,2.594965818,-11.25953189,1.580941,34,1.578446,5.037286588,2004,11,26
16713,53790,166,49.31128,0.044677734,26.949951,3.8757324,0.401,12,20.87066499,18.18767128,13.081241,90.1,12.912332,2.28342632,19.04598885,16.7396145,12.012357,80,11.869773,4.761497212,2004,6,15
118372,57096,260,61.698975,0.029296875,25.649902,13.513672,2.3635,12,19.43012687,17.05429993,12.160694,68,12.014588,9.140884355,21.77811856,18.86682797,13.759686,70,13.572927,9.333479382,2004,9,17
56409,54541,79,25.980957,0.10888672,8.199951,20.276611,0.3695,13,3.48833869,-7.490703328,2.148771,39.5,2.144164,5.338643599,4.541785744,-4.024246802,2.778022,51,2.770326,4.363676499,2004,3,20
21366,53884,180,885.6782,0.70874023,26.100098,43.02173,2.142,13,21.84553141,18.91628354,13.705729,72.2,13.520421,8.423717032,20.07421219,17.56986866,14.07893,63,13.883465,11.78961669,2004,6,29
72215,54707,202,29.534424,0.017822266,29.300049,44.267822,3.065,13,30.03641264,24.11331266,19.001618,77.9,18.647289,8.517173785,30.45634267,24.34460734,19.451717,76,19.080567,9.617792423,2005,7,22
121419,58007,360,50.39624,0.053466797,-0.30004883,83.6438,0.396,13,5.386963153,-1.727737808,3.32455,72.3,3.313534,2.062226629,5.846839522,-0.609669703,3.569617,75,3.55692,1.948946507,2005,12,27
52716,54528,339,5.4902344,0.068115234,-2.6499023,58.77246,0.285,13,1.216341147,-20.38476219,0.747568,27.7,0.74701,3.168846104,1.375289681,-18.95469478,0.828926,30,0.828239,3.209009256,2005,12,6
7858,53681,231,1087.293,0.65893555,18.550049,1.4348145,0.8455,12,10.52562751,7.728202438,6.529152,60,6.486799,7.024070068,13.54891757,11.48746086,9.613838,79,9.522292,3.601611001,2005,8,20
18143,53795,140,129.46655,0.4399414,21.949951,17.814453,1.7865,13,12.62959707,10.4300883,7.850739,50.6,7.789585,12.34716328,14.70312421,12.7288756,9.384229,61,9.296984,9.400358104,2005,5,21
102906,54906,38,53.30542,0.03540039,-0.19995117,76.436035,0.496,13,4.306872403,-4.730024719,2.655129,74.5,2.648098,1.472895904,3.931343561,-5.932765227,2.396367,79,2.390638,1.045040694,2005,2,8
63398,54617,332,13.937744,0.042236328,4.949951,0.17602539,0.4,12,2.611724691,-11.17880732,1.607393,29.3,1.604813,6.316544853,2.929960995,-9.727489051,1.797418,32,1.794193,6.226167114,2005,11,29
103999,54909,80,51.72461,0.045166016,7.1499023,3.4836426,0.3525,12,8.43678446,4.52462031,5.222543,74,5.195409,2.958828147,8.418334321,4.493323703,5.216225,87,5.189158,1.257912025,2005,3,22
112318,54940,167,137.65991,1.1921387,30.100098,49.23462,2.081,13,14.70268387,12.7284186,9.158374,35.1,9.075259,27.21021631,16.4627424,14.46541796,10.56105,39,10.45068,25.7494176,2005,6,17
116211,57090,127,79.559814,0.026855469,22.350098,8.6604,0.6965,12,7.641381557,3.116896566,4.726431,32.9,4.704197,15.58884525,8.555550534,4.724643609,5.375348,38,5.346608,13.95905614,2005,5,8
98106,54846,267,45.29883,0.45410156,22.550049,45.407227,0.269,13,14.92794212,12.96063385,9.300786,79.6,9.215079,3.815706623,15.76381507,13.79618775,9.814079,75,9.718699,5.254605025,2005,9,25
30438,53989,12,77.47485,0.017822266,-2.4499512,6.960449,0.3815,12,3.840518338,-6.238967641,2.366535,69.1,2.360947,1.717753333,4.245319985,-4.920606896,2.600275,81,2.593531,0.995815799,2005,1,13
18482,53796,118,33.00952,0.03857422,20.300049,11.017578,1.9485,12,11.7745984,9.383903122,7.313011,40.6,7.259919,17.19451487,11.84477355,9.47225277,7.464466,51,7.409161,11.38027263,2005,4,29
59986,54607,169,47.599365,0.052978516,26.649902,5.543457,3.122,12,20.20782049,17.67499377,12.657332,48.1,12.499126,21.77269185,23.1226322,19.82875728,14.825192,66,14.608617,11.91165901,2005,6,19
113971,57083,44,110.717285,0.10522461,5.550049,56.09668,0.791,13,6.141548715,0.066479619,3.79308,91.8,3.778747,0.55027454,5.56192,-1.29274087,3.447151,91,3.435309,0.55008,2005,2,14
90801,54821,147,22.133545,0.033203125,24.399902,4.8151855,1.8285,12,13.5732241,11.51454887,8.445275,43.6,8.37455,17.52257203,15.04995939,13.08513379,9.400575,58,9.313027,10.89824645,2005,5,28
19296,53798,223,139.85156,1.1394043,25.75,2.102295,3.11,12,34.05365687,26.21913236,21.631387,76.5,21.173377,10.45204823,32.56651683,25.46625837,21.114031,70,20.677446,13.95707864,2005,8,12
130738,58116,101,30.939941,0.10205078,12.199951,15.823975,0.4875,12,9.499640368,6.232716497,5.886699,63.2,5.852249,5.520529724,10.19488014,7.260730768,6.321281,63,6.281574,5.987469287,2005,4,12
105601,54913,259,66.58374,0.15185547,20.5,8.443848,1.698,12,22.74482368,19.56352259,14.282894,83.8,14.081766,4.386557151,23.0298146,19.76395051,14.567566,83,14.3584,4.716949978,2005,9,17
95520,54835,197,88.18335,0.67871094,26.399902,85.31763,0.4285,17,29.48197109,23.80355352,18.640356,85.9,18.299251,4.85261201,25.75717419,21.57926996,16.489432,78,16.221942,7.264844003,2005,7,17
98753,54849,198,75.00879,1.0861816,26.100098,1.6813965,0.6375,12,29.92096985,24.04923147,18.926364,87.2,18.57481,4.408856942,27.08653729,22.40366718,17.120715,84,16.83253,5.159340436,2005,7,18
